# x(kpc) y(kpc) z(kpc)
5.899127 2.141487 0.429326 
-8.509316 5.318658 0.925772 
1.903506 2.835972 0.125894 
-13.341850 0.343252 -0.252720 
4.009339 4.302222 0.817533 
-0.005596 -1.594539 -0.120770 
19.501534 5.824683 -0.094224 
4.249557 -4.106918 -0.121932 
7.302352 -4.478653 -0.708006 
-2.124650 -11.113237 0.403159 
-0.621749 2.288052 -0.549393 
3.587932 8.569919 0.079141 
0.644936 0.849320 0.570581 
-8.609682 4.373180 0.408726 
-1.571826 5.435205 -0.426282 
-4.061766 5.551215 -0.061662 
-4.921575 -8.764200 1.154031 
0.780773 -2.680534 -0.509125 
0.021626 -2.352231 0.092840 
0.417294 1.621408 -0.254263 
-3.982910 1.926690 0.498633 
-6.290687 5.519507 -0.396523 
0.165696 2.230274 0.414861 
11.457130 -12.668440 0.618788 
14.439276 2.617830 -0.389424 
0.939931 3.339856 -0.486919 
9.854184 -1.854244 0.066128 
-2.950759 7.295311 -0.345300 
2.123960 0.072500 0.394716 
3.450497 1.680624 -0.569237 
9.763012 -5.229667 0.321552 
0.791673 -2.635964 0.048856 
-0.685138 -4.646656 0.045189 
6.122460 1.986109 0.450303 
-0.541606 -6.119476 0.372979 
0.962833 -8.106838 0.051424 
8.364766 -14.096180 -0.238354 
6.526206 -5.291174 -0.744217 
2.266735 -4.779229 -0.446153 
-3.862281 3.306830 0.474232 
17.409735 -1.118377 0.600733 
-9.052587 -1.561996 -0.254572 
7.515271 4.037627 -0.050064 
6.967660 0.744233 0.434620 
7.503387 -14.172817 -0.782788 
-14.547485 -3.250453 -0.368758 
7.561189 -15.577146 0.785006 
1.208189 -3.413100 -0.413318 
-0.881491 4.790996 0.286537 
-2.952991 2.089357 -0.999641 
-4.873565 2.040483 -0.048403 
1.702515 -0.612462 0.214310 
0.221015 4.383325 0.715356 
-1.262917 -0.365127 -0.547095 
6.567824 -0.393623 0.367308 
-0.225453 -1.305962 0.032736 
-1.283808 1.127408 -0.210552 
7.325821 13.872307 0.447375 
-1.696399 8.620727 -2.029483 
-8.026409 8.926495 -0.989215 
-1.176741 -2.298018 0.009869 
13.157560 2.601871 1.078501 
0.266898 2.622032 0.161529 
1.768778 -0.059736 -0.373731 
-1.326800 -1.699754 0.553907 
-0.213078 3.066295 0.328297 
-0.815023 -7.529189 -0.691981 
3.230904 2.615063 0.145502 
-1.079265 8.526879 0.608902 
-4.251164 -6.415671 0.596982 
15.325377 -2.860059 -0.238290 
13.813008 24.091605 1.641157 
-0.434980 0.564964 0.105850 
10.209597 2.861396 0.712819 
2.430923 0.132928 0.130192 
2.408383 1.830495 -0.342779 
-8.375951 -3.424586 -0.527636 
10.438517 -5.064749 -0.154538 
8.709793 -4.284555 -0.576731 
-5.736456 -10.006247 0.462700 
-15.897181 3.428387 -0.143562 
1.761243 -4.849780 1.232831 
4.067827 3.309804 -0.622026 
2.730174 5.049105 0.288772 
-2.794012 -0.232846 0.927528 
-4.740834 0.216925 0.146380 
-1.758177 0.795036 0.233431 
3.576780 2.310374 0.340142 
-3.725912 -4.035307 1.195062 
2.046637 1.228331 -0.027631 
-11.064945 -9.595823 0.622798 
-1.144931 0.241042 -1.032867 
-0.668235 -0.811927 -0.234925 
-5.742502 -4.381513 0.072192 
-0.783506 1.383398 0.163537 
3.759788 2.397253 1.079330 
3.886107 7.175205 -0.724026 
-8.370374 2.226042 0.890166 
-0.852521 5.469217 -0.035032 
-19.303861 -5.972407 -0.404875 
-1.433945 -8.527277 0.274449 
3.380547 -8.705626 -0.095823 
7.490057 8.233041 -0.852588 
2.490161 2.528193 -0.058547 
1.738209 -12.574224 -0.627638 
-6.447245 6.769139 0.253110 
-2.560912 -4.888261 0.352867 
4.928719 -3.727254 0.194291 
1.612270 -0.608116 -0.138770 
1.501651 0.131470 -1.020402 
0.637141 -4.616520 -0.806563 
-3.106432 -0.452101 -0.719453 
3.592757 12.686637 0.805852 
7.746480 -10.602254 -1.249783 
0.744140 -0.049762 0.486877 
-13.212879 15.206474 0.133026 
4.682647 -7.327887 -0.065956 
-10.059350 -13.253113 -1.846844 
7.802002 -4.820394 0.631334 
-2.197610 -2.571097 1.369694 
0.696369 2.367117 0.377198 
-5.081366 1.262099 0.852639 
1.847659 -4.185919 0.193545 
0.105759 6.969662 0.177407 
-5.878987 -1.568156 -0.296980 
-2.182217 -6.574466 -0.850278 
-2.127686 -6.774370 0.019565 
-4.752684 -0.452478 -0.253759 
0.506522 2.124464 -0.552902 
0.085767 0.783557 1.189737 
2.156217 2.456965 -0.309291 
0.883478 2.901197 -0.066470 
3.306293 -7.653585 0.580428 
4.956161 2.189915 -0.071861 
0.405750 -1.708790 -0.046813 
-0.593814 -0.503733 -0.231285 
-0.999317 -1.542295 -0.031655 
-4.697832 -8.651565 -0.513650 
0.878433 -0.573874 -0.601503 
10.041423 -1.757877 -0.496089 
4.107305 -0.231022 0.864139 
-0.161738 3.919708 -0.246721 
-0.578899 -5.737706 0.010021 
8.672094 4.937200 -0.044859 
-1.108631 0.761899 0.990262 
5.276540 3.908529 1.667616 
1.491766 2.760286 0.546893 
-5.143070 -6.584777 -0.304393 
0.716507 7.929497 -0.249167 
0.823000 -5.940586 0.655568 
0.282296 0.633215 0.210132 
-5.309541 0.828021 -0.843718 
4.090836 -0.411166 -0.066099 
3.132346 3.798695 0.443169 
-4.662495 3.194682 -0.399147 
3.594411 -2.985441 -0.234620 
7.111657 1.173873 -0.050199 
1.996714 0.541119 -1.163174 
-5.495373 -3.788435 -0.713757 
5.512255 0.440958 -1.463091 
-6.948466 -2.300504 -1.160409 
-2.347467 -6.156352 0.731019 
3.054014 2.072418 -0.154222 
-3.945253 -5.015063 0.653748 
6.064595 5.152515 0.479106 
7.757128 -9.982619 -0.516358 
8.544275 5.153653 -0.081473 
-5.766583 -7.261858 -0.091202 
10.317831 -4.818251 0.191404 
6.982802 -3.695659 -0.091568 
3.065696 1.914085 -1.479161 
0.887658 -1.843368 -0.480694 
-1.043014 4.048123 -0.364775 
9.243784 8.558319 -0.623567 
3.453780 4.482633 -0.493837 
1.907534 -0.124649 -0.311036 
-0.328745 -1.774364 0.037876 
0.563711 -10.985548 -0.240795 
6.866303 3.221334 0.657987 
4.344893 1.757968 0.910666 
2.671270 7.988894 0.566176 
-1.813407 -10.737064 -1.012160 
-3.466236 -0.498742 -0.048425 
-2.741333 4.129500 -0.128503 
-1.053277 3.136997 0.524109 
11.676456 -6.495077 0.035214 
9.612503 -0.903294 0.613530 
-3.218622 -8.236321 0.961978 
2.155407 -0.750784 -0.235959 
3.721993 8.455360 1.190604 
0.725208 15.923607 -0.398367 
6.836030 5.177488 -0.249543 
-3.180464 2.069344 -0.419062 
-17.471970 3.543247 -0.016175 
-9.759529 5.834557 2.180217 
-3.304012 -5.443617 0.236243 
-7.188962 -7.911874 0.610265 
-2.056560 -5.421266 0.041610 
-0.355821 -3.697726 -0.185387 
-6.857971 -4.623061 -0.630154 
4.236157 -9.846641 0.934624 
-6.984232 -4.590610 1.148066 
9.913926 5.877171 0.056856 
0.054627 5.332826 0.267109 
5.223741 4.950966 0.352988 
-3.708204 -7.742811 -0.065047 
2.689437 -3.872039 -0.312945 
-3.102713 -7.442480 0.055029 
-21.636899 -2.026896 1.023271 
-0.950516 0.115289 0.279514 
-1.584233 0.620786 -0.128546 
2.200021 2.166833 0.027166 
-2.950456 -9.414234 -0.376229 
-2.265470 7.603846 1.215988 
1.143553 -13.501278 0.074514 
-1.454046 2.157210 0.030990 
-11.269152 -2.424749 -0.303634 
-4.277779 -5.984556 -0.432306 
5.837048 -2.870720 -0.084922 
-3.368016 3.691110 -0.117070 
15.799823 10.020760 0.082344 
-2.564638 -1.630515 0.761454 
-0.687708 -2.664403 -0.124275 
2.869527 -3.767986 -0.113204 
7.399764 7.801287 -0.508476 
10.023954 -2.498009 1.087288 
-9.789363 -6.877188 0.009395 
0.118866 1.235090 -0.029580 
-1.163133 -2.140269 -1.508371 
-2.690250 3.216448 -1.169177 
-2.933131 3.121214 0.177568 
7.328655 9.366763 -0.051407 
-0.375428 1.583025 -0.069774 
-1.779080 -7.539289 -0.263523 
1.938937 -0.295540 0.994662 
4.825744 14.702081 -0.066177 
0.245047 -0.815714 0.430580 
3.193221 2.735120 -0.238042 
4.671564 1.076976 0.113625 
-3.937233 8.296743 -0.049881 
7.582926 1.726701 -0.271820 
-1.369121 -3.282445 0.480564 
-0.048214 0.376370 -0.252972 
-1.869119 -2.623668 0.157587 
11.156129 -15.412041 0.822659 
0.731947 -0.964828 0.634385 
3.462897 12.121434 0.549630 
-2.521510 -3.775845 -0.410449 
-5.512837 -7.737707 -0.049083 
3.445963 -0.165668 0.145104 
-6.682091 5.113705 -0.640463 
-1.045694 3.277699 0.758235 
-8.576309 4.063056 -0.576788 
-0.536986 1.464409 -0.484698 
-9.798162 -14.245106 0.220392 
-8.714418 -10.785537 0.684873 
6.067957 -2.121491 1.447170 
-3.870955 -8.221434 0.151957 
0.051769 0.820109 0.159012 
2.255894 0.634562 -0.663983 
-7.562808 -8.999953 -0.371405 
-3.484665 2.422734 0.353218 
-2.856000 3.457741 -0.766914 
8.915505 1.925043 0.243822 
6.046203 -5.833605 0.190473 
0.753548 -7.969333 0.667884 
1.764756 0.581755 0.281026 
5.307940 4.691522 0.062801 
-0.268418 -9.987173 -0.587208 
1.584597 3.156356 0.671851 
-7.597902 -10.816088 -0.700072 
-7.741163 -2.569402 0.890466 
-0.432531 3.081657 0.089504 
0.201399 0.519888 1.264131 
2.784384 -0.669687 0.317427 
-1.475265 3.371338 1.219964 
-7.797761 -3.440138 -0.515616 
-1.519022 5.787879 -0.233419 
-0.639422 1.071100 1.338654 
6.974514 -7.907224 -0.138894 
-2.164598 0.697239 0.425495 
0.388269 -2.331198 0.892752 
-1.770610 6.436231 0.261107 
-1.652605 5.588872 0.344116 
6.376800 26.231350 0.215329 
12.624184 -4.271837 0.500354 
-0.351105 -1.413840 -0.006712 
-5.606719 4.141349 0.988672 
-1.426546 11.345295 -2.183568 
-1.795731 14.926016 -0.164500 
-4.286717 7.289209 -1.093563 
5.803499 0.551940 0.312397 
-4.228186 -0.907952 0.595326 
2.850524 4.187522 0.078536 
1.540624 -1.353331 -0.096732 
2.825469 8.355428 0.325938 
7.519982 2.068009 -0.502820 
0.885748 -5.237337 1.121647 
-6.801630 0.293095 -0.207325 
0.772200 2.343615 -0.584522 
0.229000 -7.245764 -0.450330 
1.103876 -3.618638 0.127834 
-14.486147 -10.162608 -0.683530 
-1.541343 -1.816573 -0.381657 
-4.496325 1.997769 -0.113836 
0.327301 -3.710412 0.252917 
0.321545 0.562668 -0.382005 
-2.970516 10.713509 0.030370 
2.054437 -8.868442 -0.042846 
0.377042 4.456002 -0.035265 
6.982916 -3.266078 0.195517 
-1.974220 3.652120 -0.336746 
-1.998397 2.081897 -0.419427 
-1.907544 -6.669007 -0.599880 
11.347531 -4.843609 0.252557 
0.822817 7.148135 0.601602 
-0.327622 -1.119862 -0.167571 
-3.011452 -0.219428 0.045826 
-5.105190 -0.626398 0.045345 
16.105324 4.778445 0.654478 
-1.865769 5.293821 -0.092865 
0.629206 3.325333 0.465600 
-3.565381 -6.665926 0.432318 
-10.166135 -2.971063 -0.592622 
-7.876902 2.895574 0.005796 
-3.900117 8.928424 0.385762 
3.232015 0.794950 -0.140761 
1.922723 -1.324541 -0.052373 
-0.376363 0.361170 0.095888 
-4.490658 -4.498460 1.129403 
1.864768 8.417366 -0.416459 
2.067078 -3.927773 0.529639 
2.377241 2.716429 0.137324 
2.283322 -4.062953 -0.380575 
8.193554 2.741330 0.184619 
2.273311 2.936506 0.579841 
0.347203 1.229399 0.356075 
-4.862761 13.176460 -0.263895 
-2.951342 5.435684 -0.373133 
3.710928 -4.572103 0.389454 
1.044589 11.415910 -0.904896 
-4.791814 0.863543 0.035270 
-1.674229 7.567076 0.783321 
12.133175 14.927267 -0.018807 
0.547620 -2.741392 -0.557536 
1.149084 -5.192462 -0.192095 
-4.355128 -0.979620 -0.238785 
-0.678716 9.244603 -0.229408 
-6.093641 3.404962 1.312489 
9.831354 -6.563571 0.228723 
-0.727014 -1.191198 0.855938 
-1.212438 -1.454238 0.744772 
-0.058640 3.063676 0.234583 
2.263597 -1.748943 -0.135866 
4.699206 -0.092043 1.296198 
-5.130948 8.741618 0.060102 
1.506970 -4.020528 0.378226 
-4.397284 -9.783380 -0.498155 
-3.357920 5.067176 0.289151 
-5.294848 8.805893 -0.718303 
-0.014932 0.257293 0.199841 
-3.963221 2.850238 -0.070355 
-1.263586 -2.629598 0.134236 
-3.920643 -0.051431 0.382923 
-9.565034 -8.315105 -0.602829 
-1.082267 1.093906 -0.120401 
-0.016119 1.147156 -0.392021 
-9.024157 0.964851 0.566710 
1.352338 -1.058751 0.102254 
3.770645 -4.001051 -0.507973 
0.072236 0.087848 0.595056 
-9.723546 5.699018 -0.439979 
5.157152 -13.166262 0.312596 
-4.852103 -12.553762 0.955515 
2.858458 7.556815 -0.548819 
-5.317351 -0.585876 -0.053883 
-3.078120 -1.657795 -0.261786 
1.550124 1.168826 -0.193998 
-1.053542 3.247637 0.398088 
0.178513 -0.736776 0.522526 
13.504774 -19.683015 -0.604348 
1.120807 -2.528844 0.729273 
12.117313 -7.205076 0.502451 
1.943923 8.635050 -0.504766 
6.131533 -4.075528 -0.352947 
3.456227 -0.443519 -0.056469 
-3.717697 0.892079 0.123828 
-10.071138 7.126456 -0.780053 
0.136972 1.578164 -0.094992 
-0.375330 -8.905210 1.439641 
-5.206379 -5.554092 -1.283491 
-10.017315 -4.654314 -1.182292 
3.886234 -8.814261 -0.327650 
5.696772 -2.395464 -0.413822 
6.985060 -15.887367 -0.718204 
1.229043 3.369852 0.654272 
-3.484785 0.115500 0.089456 
-5.397336 -4.505244 -0.216339 
5.147310 -6.262669 0.217867 
2.866090 0.870685 1.013852 
3.581077 -5.461780 1.005114 
-2.909307 -3.275004 0.358263 
-8.421519 10.597137 0.737875 
-0.538313 1.258617 1.164021 
-7.273137 6.229738 0.999849 
-0.942769 -9.461803 -0.319788 
-1.771169 -1.482640 -0.372785 
8.919140 -10.813679 -0.355339 
-0.052242 -2.022502 1.462909 
1.215205 -4.148395 0.148572 
-0.756853 7.026625 -0.087871 
-11.129009 5.153118 -0.640209 
1.481009 -14.797137 -0.506488 
2.745637 5.034448 0.003493 
4.696921 -4.181544 -1.222548 
16.044424 -0.454740 -0.374806 
5.684066 6.891315 0.896857 
-7.774207 -6.035019 0.439971 
-1.598847 8.345065 -0.554367 
6.297326 3.526894 -0.349667 
1.290510 -7.180477 -1.291779 
-2.033475 -1.551091 -0.173995 
-0.939658 0.995216 0.710522 
1.525855 3.228333 1.137861 
8.375205 1.471937 1.861806 
-3.405710 -3.206482 0.871888 
2.837799 -9.061877 -0.192285 
2.212377 -1.413865 0.081489 
-5.425800 6.501796 -0.873772 
4.400879 6.064317 0.084760 
2.670444 4.773092 0.123439 
18.687008 -9.837645 -0.342076 
-17.306010 14.285410 -0.162025 
2.353499 2.643752 -0.259060 
-0.392083 0.673416 1.210658 
-0.184180 1.039345 -0.048740 
-5.472746 -6.360057 0.386247 
9.484419 -2.304670 -0.486833 
1.586113 -1.281024 0.899584 
-2.464772 4.212058 1.566212 
3.223226 -3.104686 0.408752 
1.149785 -2.202203 0.013595 
-2.418676 -0.895731 -0.240407 
4.885716 -4.334677 0.091944 
-20.211958 0.534497 0.320932 
3.104915 1.193947 0.625921 
17.449493 -9.086310 -0.156045 
4.452265 -11.217013 1.987405 
-4.168361 -0.443891 -0.772549 
0.193791 -9.632172 0.089209 
4.535802 -4.702347 -0.674487 
-4.138965 8.875065 -0.466777 
6.919170 -4.490884 -0.799678 
8.192953 2.872483 0.642165 
1.041511 0.605854 -0.505921 
-4.241277 7.347290 0.262660 
-25.199749 2.590618 -0.613329 
8.603222 -8.888290 -0.138682 
10.693865 -0.524904 -0.860673 
0.052726 4.931353 -0.296408 
-5.743267 9.017412 -0.526868 
2.500058 4.688268 -0.207136 
-5.737268 -8.397929 -0.747176 
-9.860382 0.037669 0.128446 
0.513237 -12.462061 0.145540 
3.897819 -7.184717 0.577357 
-1.757209 -3.365840 0.062643 
4.418972 1.570587 -0.256505 
3.651539 0.607361 -0.415102 
-0.503392 2.059692 -0.090508 
4.784486 -1.076732 1.521946 
0.570049 -2.650725 -0.659028 
-11.056549 17.304964 0.181943 
3.190574 -3.455144 -0.911605 
-7.259438 -2.002464 -1.429477 
12.219817 6.185428 0.269485 
17.369351 1.858248 -0.802890 
7.014719 0.851602 1.014812 
-2.147718 -0.254309 -0.515825 
-3.389153 5.432441 1.086880 
-3.829522 1.860332 0.178214 
2.742835 3.278474 -0.088145 
-1.903358 -7.127501 0.669087 
-3.443470 -0.397645 0.359864 
-18.061942 8.688589 -0.911637 
1.725120 -2.434256 -1.820083 
17.212648 18.991256 -1.042645 
-1.864756 -0.775303 -0.276039 
1.632584 -1.578344 0.514460 
-11.551600 1.804044 -0.239804 
-8.514353 -1.666967 -0.522291 
0.241187 -6.049678 -0.866417 
-0.585465 1.539478 0.352697 
-7.530146 0.611678 0.127993 
1.042219 -0.079930 1.570478 
12.719475 -4.804315 -0.091224 
2.084136 -2.465361 -0.048622 
-2.727662 4.990938 0.107261 
1.521509 1.747032 -0.011043 
4.168285 -0.864024 -0.581117 
-2.847789 -4.218348 -1.335592 
-3.359823 -0.195953 0.384068 
1.500504 3.632226 -0.496732 
-9.977865 5.728536 -0.076116 
2.097695 3.609772 -0.665728 
-6.475739 10.170759 0.016822 
8.291575 -13.640184 0.734036 
1.979329 1.581344 -0.941338 
2.522782 8.428861 -0.683834 
2.405347 -2.014984 0.408370 
0.222257 -4.181305 0.163435 
-1.147151 3.683024 -0.536858 
-3.215140 -6.131964 1.146013 
11.021001 -0.883269 0.147390 
1.108808 4.552132 -0.400806 
2.172393 4.106481 -0.197249 
4.365867 -4.020382 -0.274836 
-3.282222 0.229491 0.281740 
-6.294550 1.965494 -0.854842 
0.824464 0.411901 -0.506288 
-0.695605 6.924005 0.433538 
1.049563 -6.298939 -0.111296 
-0.534512 -0.254147 0.263414 
6.567569 3.156545 0.047102 
12.861355 2.751572 0.352831 
-2.439905 10.353596 -0.443409 
-2.507218 4.599725 -0.567368 
-12.800525 -11.273901 -0.672563 
5.898014 18.644800 -0.289354 
9.842463 -4.091598 -0.980345 
5.429559 -4.047056 -0.366849 
4.674513 -6.451067 -0.925874 
1.930484 -1.517211 0.336735 
-1.262935 -1.738852 -0.014087 
0.421074 1.270740 0.602291 
-7.397080 0.425544 -0.708167 
4.620838 -6.949393 0.058614 
-5.382395 -6.390605 -0.647604 
-12.054672 5.004345 0.624283 
-2.751457 -2.025265 -0.585556 
-0.257895 -1.365131 0.052123 
-8.511260 4.775379 -0.392120 
3.907879 -9.181398 0.007774 
1.857923 1.801050 0.960137 
-3.143739 0.222215 2.124688 
6.871174 1.797326 -0.903829 
5.250213 -2.887729 0.188920 
12.681408 -1.640616 -0.288239 
3.222272 -1.481775 0.838650 
-3.767079 -4.252162 -1.203651 
8.775628 0.785112 0.534183 
8.717378 11.804398 0.131964 
-1.570257 1.499410 0.150868 
-8.054703 -6.742166 0.017871 
8.700409 -11.613116 -0.575313 
-4.205444 1.294642 0.076784 
11.629453 10.644424 -0.175133 
-2.899820 1.601330 -0.259771 
-11.987123 -15.849704 0.378657 
3.174784 -1.096778 0.828440 
-3.572923 -2.174211 1.182251 
-2.780595 3.363654 -0.508491 
2.841089 -13.267559 0.452328 
4.704187 -1.961199 -0.250636 
1.069245 -3.755132 0.252720 
-9.326096 -3.773755 0.353706 
1.849779 2.697593 -0.055907 
-1.042105 -3.354747 -0.317432 
0.116205 -1.011609 1.239017 
-3.548133 -3.130098 0.362264 
-1.442561 3.177791 -1.357390 
-2.570879 -3.788896 -0.377471 
3.406193 1.917681 -0.271760 
-8.755076 -17.796269 -0.180350 
-2.406310 -0.999038 -0.018437 
-2.565204 -3.087981 -0.438888 
-4.381607 -2.172457 0.128528 
0.472409 -0.525275 0.215340 
-0.012418 5.128688 0.003105 
3.865898 -3.193434 0.433538 
0.169968 -3.694481 0.989513 
14.571362 -6.438073 0.148459 
-2.446035 2.158207 0.265891 
2.181189 1.040266 -0.045409 
0.933765 -0.653795 0.799536 
12.425380 0.413110 -1.885211 
2.674742 1.011975 0.601700 
-0.726057 0.441269 -0.118987 
-2.312612 -0.219172 0.567211 
1.261277 -1.538357 0.368695 
8.405765 1.932396 0.354326 
-2.067218 0.123386 0.114778 
-5.569840 1.084571 -0.607535 
13.516159 -8.676608 0.168709 
5.828892 -17.366430 0.400470 
5.338156 -12.139464 0.414178 
5.791799 5.535989 0.970310 
3.544917 -0.521362 -1.265186 
7.217820 -4.213625 0.401069 
3.732739 -0.856186 -0.014026 
2.602784 3.263989 -1.091645 
9.585395 -9.421115 -1.354977 
8.824290 -8.132136 -0.014813 
7.089704 5.167604 0.857120 
-2.335208 4.656635 -0.452833 
-2.148013 -8.353527 1.558814 
-7.165878 2.845884 -0.129367 
1.987169 -1.378152 -0.352295 
-0.601370 1.505765 -0.249876 
4.594741 -1.506168 0.097875 
3.509842 -5.159095 -0.052799 
2.232472 -5.878537 0.451219 
-9.437400 1.817903 0.140339 
15.776426 -16.776358 0.078614 
2.976473 -4.154940 0.341640 
8.192327 3.483744 0.388506 
2.949170 2.183074 0.101627 
-0.023451 -3.630133 -0.417249 
-2.221121 -3.679193 0.029671 
2.697564 8.025115 -0.162889 
-2.742956 8.797398 -0.076029 
-1.060394 13.939591 0.878880 
-3.200178 1.605114 0.264371 
4.256599 -1.645583 0.099288 
-0.974609 0.534945 -0.544397 
1.940540 2.534739 0.459072 
5.642259 -7.330877 0.498026 
-2.103849 -2.515800 0.021093 
3.860374 0.221071 -0.276727 
-0.276079 -0.892839 0.759007 
-2.915561 -0.278688 0.496093 
-5.071277 -7.602703 -0.049608 
-6.927492 -1.109781 -0.073651 
1.475250 7.183924 0.245349 
2.206036 -2.619108 -0.087525 
-2.939646 1.201356 -0.082666 
0.038783 -1.597266 0.673457 
4.239025 -7.193446 -0.113047 
2.724360 4.210810 0.597050 
-3.038470 2.235538 -0.063281 
0.843670 -3.264832 -0.266710 
1.918867 -5.566586 0.691004 
2.150441 1.467700 -0.042262 
1.404519 -0.385736 0.251729 
-6.763079 7.518921 -0.022392 
4.360050 -3.171288 -0.122454 
-5.001919 -13.468841 0.307766 
1.543774 -4.471159 0.472729 
0.030745 1.343726 -0.242316 
7.228200 0.754855 0.189845 
-4.106140 2.016511 0.308968 
0.217262 -0.533233 0.728474 
-0.788633 2.685948 -0.033608 
0.656161 -4.343471 -0.029786 
2.353591 -4.175205 0.113124 
3.914680 -2.780266 0.205705 
-7.790464 -3.216174 0.100179 
1.472327 -1.504799 0.274174 
5.748698 1.068903 -0.370477 
1.119682 2.961292 -0.454257 
-2.338271 1.504374 -0.274076 
4.236382 10.936050 0.064694 
3.935637 8.613692 0.193940 
-6.463773 -0.567003 0.636475 
2.158968 0.846828 -0.080808 
1.597340 12.734781 1.309399 
1.085168 3.276369 -1.740574 
2.480896 -1.551874 0.933417 
0.288454 8.123440 0.024588 
-5.038857 16.338969 0.191255 
12.675983 -11.176406 -0.048608 
-0.620500 -1.835729 0.294212 
-0.305764 -5.910774 0.394843 
-8.449298 -13.854260 1.006786 
-8.615622 6.576877 0.211343 
-6.057051 6.786009 0.460070 
9.926230 14.423089 -0.560117 
1.357870 4.079995 1.177519 
14.851320 -3.640589 -0.708427 
0.307950 0.471939 0.303590 
-5.499783 -1.474777 -0.619644 
11.377302 -6.431419 -0.160131 
0.691366 10.751235 0.201505 
7.507319 -0.692425 -0.292662 
-12.689371 -5.865396 -0.566184 
1.795368 -3.115554 -0.664170 
1.712753 9.525348 -0.159853 
10.544415 -1.503318 -0.214517 
-5.645490 5.551819 -0.151571 
-3.841195 4.119514 -0.567675 
-4.497371 -2.623369 -0.148818 
1.450925 12.629200 1.610352 
6.177930 6.487988 -0.186510 
-12.072153 5.808162 0.456924 
-13.272131 -2.476909 -0.701875 
-4.502270 -0.368558 -0.374719 
8.908673 -3.188435 -0.080127 
-5.769579 1.140209 0.725424 
0.295463 -3.356389 -0.391126 
-3.730473 1.167701 -0.512247 
0.567472 1.319713 -0.121652 
3.953446 -3.724666 0.360922 
-6.347543 -2.112804 -0.053362 
-6.993613 5.917545 -0.702032 
-2.136654 0.200149 -0.073717 
2.299650 -2.005611 -0.158560 
1.978130 2.567450 0.228964 
0.775086 17.497667 -0.816650 
-12.851487 -3.968683 1.044527 
2.684525 -2.773120 0.542495 
-3.980945 10.236127 -0.239697 
-3.504356 2.456542 -0.293903 
-10.138281 13.084351 0.499222 
-4.877573 -9.741786 -0.236463 
-3.406820 0.091458 0.302928 
-2.121132 -0.231103 0.776822 
6.526890 1.909913 -0.073307 
